112 32
0.00676051 -0.003427926 0.003076285
0.007575938 -0.002326813 0.002231464
0.007764094 -0.001073647 0.001234472
0.00761842 0.0001309998 0.0002604127
0.007478546 0.001287665 -0.0006748587
0.007333295 0.002488799 -0.001646072
0.006775588 0.003630873 -0.002589673
0.006054662 0.004791763 -0.003556222
0.004664769 0.005464133 -0.004162669
0.003226295 0.006019052 -0.004677176
0.00171322 0.006491654 -0.005129173
6.52615E-05 0.006380003 -0.005118638
-0.001523443 0.006200776 -0.005050972
-0.003110189 0.00592149 -0.004902914
-0.004490599 0.005231041 -0.004414871
-0.005726427 0.004406426 -0.003812194
-0.007013004 0.003555961 -0.003191188
-0.007206362 0.002213303 -0.002122596
-0.007273994 0.001005881 -0.001156554
-0.007337581 -0.0001261681 -0.0002508163
-0.006943837 -0.001195591 0.0006265938
-0.03000402 0.06128038 -0.1469805
-0.008097626 -0.0006393194 0.0004642755
-0.008179225 -0.001994397 0.001462251
-0.007286619 -0.00313196 0.002300799
-0.006383944 -0.004213128 0.003097832
-0.005381268 -0.005271938 0.003878489
-0.003988933 -0.005997282 0.004413858
-0.002549846 -0.006746985 0.004967183
-0.0008920971 -0.007225867 0.005321234
0.0008935891 -0.007373732 0.005431607
0.00278021 -0.007402781 0.005454525
0.004526528 -0.00683191 0.005035505
0.006369326 -0.00625819 0.004614457
0.007258024 -0.004802156 0.003542781
0.008067191 -0.003476422 0.002567023
0.008667147 -0.002120513 0.001568854
0.00825098 -0.0006572381 0.0004907846
0.007927321 0.0006258786 -0.0004545152
0.007616716 0.00185724 -0.001361683
0.007294334 0.003135283 -0.002303243
0.006648999 0.004388053 -0.003226444
0.005466461 0.005355407 -0.003939897
0.004063956 0.006110083 -0.004496872
0.002585128 0.006840345 -0.005035907
0.0008924492 0.007228728 -0.005323336
-0.0008724704 0.0071995 -0.005303264
-0.002695207 0.007176455 -0.005287766
-0.004508965 0.006805424 -0.005015969
-0.005993851 0.005889263 -0.004342422
-0.007432301 0.004917469 -0.003627852
-0.007983007 0.003440145 -0.002540231
-0.008024506 0.001963284 -0.00145252
-0.008061621 0.0006421506 -0.0004795194
-0.03034328 0.06610017 -0.1382936
-0.009356894 0.001847036 -0.0002877414
-0.009475246 0.000243336 0.0006608367
-0.008781381 -0.001290224 0.001499519
-0.00810362 -0.002712853 0.002274647
-0.007328026 -0.004086949 0.003013074
-0.00604821 -0.005148586 0.003525883
-0.004731148 -0.006128795 0.003987893
-0.003286205 -0.007005252 0.004378334
-0.001564085 -0.007242508 0.004371196
0.0001124498 -0.007473484 0.004364267
0.001884473 -0.007744133 0.004372418
0.00372404 -0.007639892 0.004155472
0.005416494 -0.007021092 0.003649846
0.007158464 -0.006299924 0.003080115
0.008591147 -0.005146176 0.002283439
0.009291772 -0.003551923 0.001291037
0.009854654 -0.001945294 0.0003030449
0.01032752 -0.0002652258 -0.0007202923
0.009811521 0.001441583 -0.001675427
0.009099431 0.003046237 -0.002554178
0.008419616 0.004695766 -0.003461912
0.007712351 0.006565213 -0.004496038
0.006076718 0.007871859 -0.00512208
0.004215045 0.008985274 -0.005615875
0.002152294 0.009966277 -0.006015122
-0.0001520738 0.01010668 -0.005901933
-0.002493434 0.0102466 -0.005785346
-0.004803494 0.009854376 -0.005359963
-0.006781187 0.008790061 -0.004569426
-0.008253086 0.007263258 -0.003551111
-0.008836482 0.005293138 -0.002348661
-0.009108659 0.003481925 -0.001265585
-0.02861094 0.07089757 -0.1305476
-0.01194972 0.00549338 -0.001724511
-0.01286881 0.003277272 -0.0007124692
-0.01267387 0.0008801818 0.0003166944
-0.01228829 -0.00137452 0.001273572
-0.01187461 -0.003607847 0.002219632
-0.01043138 -0.005474046 0.002949685
-0.008984307 -0.007230736 0.003632024
-0.007026916 -0.008479305 0.004065782
-0.005097693 -0.009682193 0.004481301
-0.002801692 -0.01002258 0.004502416
-0.0006047003 -0.01033192 0.004515514
0.001626588 -0.01043175 0.004435852
0.003705237 -0.009725191 0.00401476
0.005792487 -0.009086221 0.003622517
0.007796256 -0.00813099 0.003097683
0.008940764 -0.006329089 0.002252907
0.009974314 -0.004585274 0.001439437
0.01050629 -0.0026756 0.0005816668
0.01039355 -0.0007218197 -0.0002597123
0.01028551 0.001150496 -0.001065999
0.009999663 0.003038168 -0.001869157
0.008886393 0.004663274 -0.002512798
0.007814351 0.006289147 -0.003159046
0.006684037 0.008065552 -0.003867403
0.004889807 0.009287335 -0.004298538
0.002894474 0.01035445 -0.004651502
0.0006721672 0.0114846 -0.005019292
-0.001815194 0.01164132 -0.004950196
-0.004499713 0.01181047 -0.004875615
-0.00707552 0.01109882 -0.004424915
-0.009440536 0.009845875 -0.00375101
-0.01111298 0.00786677 -0.002800256
-0.02939712 0.07354742 -0.1211269
-0.01199461 0.01031935 -0.0005849302
-0.01411158 0.008012831 -0.0001068562
-0.01484482 0.004959933 0.00037615
-0.01533924 0.001977563 0.0008319393
-0.01456463 -0.0009718165 0.001191214
-0.01359405 -0.003649727 0.001498081
-0.01215398 -0.006005026 0.001725517
-0.01020259 -0.007859744 0.001845442
-0.008393353 -0.009644508 0.001965806
-0.006130746 -0.01077086 0.001960643
-0.003938379 -0.01193647 0.001966082
-0.001479264 -0.01224462 0.001831457
0.000974549 -0.01252928 0.001693912
0.003494265 -0.01240198 0.001493573
0.005997984 -0.0117875 0.001225792
0.008675834 -0.01104423 0.000927262
0.01079713 -0.009289116 0.0005265251
0.01271456 -0.007219568 9.626895E-05
0.01416411 -0.004732497 -0.0003589168
0.01467229 -0.001891583 -0.0007957667
0.01466079 0.0009782314 -0.001199089
0.01387229 0.003724426 -0.00152874
0.01270807 0.006278783 -0.00180418
0.01105187 0.008513995 -0.001999058
0.008981183 0.01031998 -0.002103485
0.006753886 0.01186562 -0.002159916
0.004201958 0.01273531 -0.002097659
0.001651596 0.01367112 -0.002044819
-0.001071526 0.01377598 -0.001862451
-0.003913337 0.01388936 -0.001672693
-0.006775638 0.01331578 -0.001384713
-0.009693561 0.01233979 -0.00103604
-0.02723225 0.07357959 -0.1115028
-0.01075649 0.01512326 0.00120683
-0.01467482 0.01383455 0.001491681
-0.01829733 0.01144843 0.001727834
-0.02021032 0.00765603 0.001794897
-0.02038748 0.00339663 0.001712121
-0.01978234 -0.0006308705 0.001571909
-0.01814438 -0.004223406 0.001358777
-0.01590694 -0.007204682 0.001111493
-0.01301197 -0.009321138 0.0008311719
-0.01035686 -0.01104832 0.0005789399
-0.007660696 -0.0122941 0.0003343895
-0.004898613 -0.01295427 9.788573E-05
-0.002216963 -0.01324443 -0.0001237541
0.0004019942 -0.01344857 -0.0003384203
0.002994938 -0.01303946 -0.0005370155
0.005591122 -0.01245734 -0.000731945
0.00819033 -0.01151533 -0.0009189099
0.01059618 -0.009989463 -0.001077093
0.0124784 -0.007807605 -0.001178347
0.01385708 -0.005249307 -0.001230657
0.01435346 -0.002391338 -0.001205392
0.01481942 0.0004726052 -0.001177557
0.01410588 0.003283381 -0.001056351
0.01340816 0.006072916 -0.0009368882
0.01209581 0.008664854 -0.0007726401
0.01029933 0.01098695 -0.0005757362
0.007869966 0.01262995 -0.0003435314
0.005234228 0.01384181 -0.0001045838
0.002473189 0.01477515 0.0001380593
-0.000466302 0.0156001 0.0003925487
-0.003619658 0.0157594 0.000649035
-0.007137189 0.01590207 0.0009343326
-0.02784444 0.07310659 -0.1017635
-0.007293809 0.01685546 0.002911724
-0.0111147 0.01606391 0.002605744
-0.01507565 0.01462014 0.002169915
-0.01874971 0.01217359 0.001554884
-0.02091314 0.008415908 0.0007517114
-0.02148177 0.004126817 -8.778274E-05
-0.02110181 -6.455183E-05 -0.0008701161
-0.01976595 -0.003934585 -0.001552433
-0.01749951 -0.00721246 -0.002084196
-0.01487368 -0.009887807 -0.002486669
-0.01199063 -0.01195417 -0.002762772
-0.008905891 -0.01334614 -0.002902322
-0.005907275 -0.01441282 -0.002983451
-0.002854271 -0.01492053 -0.002955973
0.0001680087 -0.01542874 -0.002929851
0.003254764 -0.01525717 -0.002771705
0.006477213 -0.01496836 -0.002585724
0.009685896 -0.01399888 -0.002270773
0.01291624 -0.01252597 -0.001859106
0.01562712 -0.01014618 -0.001295939
0.01785664 -0.007185914 -0.0006418526
0.01921119 -0.003690615 7.850677E-05
0.01893276 5.791336E-05 0.0007806793
0.01777018 0.003537305 0.00139568
0.01630651 0.006720759 0.001942113
0.01430561 0.009510159 0.002391703
0.01206781 0.01203111 0.002780557
0.009106712 0.01364708 0.002967767
0.00614382 0.01498994 0.003102913
0.003035324 0.01586694 0.003143474
-0.0001809392 0.0166169 0.003155485
-0.003583729 0.01679924 0.003051855
-0.02799253 0.07001985 -0.09280063
-0.004259491 0.01811756 0.008044735
-0.008516653 0.01795764 0.00812044
-0.01311805 0.0172539 0.00797081
-0.01750683 0.01534923 0.007290296
-0.0210563 0.01221354 0.006044418
-0.02429882 0.008526705 0.004547723
-0.0248582 0.003859498 0.002531938
-0.02367078 -0.0006308258 0.0005336031
-0.02191948 -0.004596055 -0.001255058
-0.01935937 -0.007919166 -0.002791382
-0.01625155 -0.01049797 -0.004021913
-0.01305217 -0.0125084 -0.005007744
-0.009669295 -0.01384587 -0.005706444
-0.006402457 -0.01489763 -0.006276608
-0.003044812 -0.01530232 -0.006567776
0.0002633706 -0.01566934 -0.006840803
0.003645563 -0.01550623 -0.006885223
0.00715233 -0.01508094 -0.006819591
0.01066692 -0.01402999 -0.006481454
0.01414341 -0.01240032 -0.005889677
0.01716964 -0.009959117 -0.004928708
0.01958959 -0.006874189 -0.003666356
0.02061465 -0.003200643 -0.002099708
0.0206538 0.0005504116 -0.0004655942
0.01975262 0.004141703 0.001130983
0.01822146 0.007453687 0.002627313
0.01589955 0.01027059 0.003934793
0.01331159 0.012757 0.005107284
0.01031477 0.01477018 0.0060874
0.006973481 0.01622634 0.006836422
0.003416978 0.01717272 0.007370546
-0.0003016256 0.01794517 0.007834367
-0.02724885 0.06550527 -0.08432922
-0.0006826781 0.01740778 0.01136878
-0.004919099 0.01781078 0.01134667
-0.009529321 0.01790403 0.01109618
-0.01451276 0.01740758 0.01043379
-0.01933943 0.01576626 0.009031251
-0.02357355 0.01300465 0.006934136
-0.02659185 0.009203337 0.004237458
-0.02722883 0.004605822 0.001179643
-0.02659109 9.17688E-05 -0.001737274
-0.02412851 -0.003967501 -0.004232623
-0.0213445 -0.007441916 -0.006322734
-0.01796125 -0.01022705 -0.007920347
-0.01425905 -0.01231337 -0.00903818
-0.01049702 -0.01381819 -0.009770654
-0.006816396 -0.01496484 -0.01027374
-0.003089434 -0.01559206 -0.01043312
0.0006318074 -0.0161107 -0.01052167
0.004438026 -0.01606892 -0.01023699
0.008412864 -0.01580639 -0.009796157
0.01235916 -0.0148244 -0.008885473
0.01613159 -0.01315111 -0.00753323
0.01918743 -0.01058499 -0.005643964
0.02097528 -0.007259455 -0.003342435
0.02141486 -0.003622383 -0.0009277761
0.02180286 -7.524341E-05 0.001424439
0.02067194 0.003399126 0.00362628
0.01903359 0.006636202 0.00563819
0.01638036 0.009326898 0.007223234
0.01355707 0.01170719 0.008593239
0.01036695 0.01364697 0.009649582
0.006950947 0.01526021 0.01047653
0.003240747 0.01635572 0.01094411
-0.02907577 0.05951155 -0.07677545
0.002858011 0.01493379 0.01467625
-0.001288351 0.01580342 0.01483696
-0.0057329 0.01642437 0.01471296
-0.01045448 0.01652265 0.01404679
-0.01528181 0.0159224 0.01269866
-0.01994978 0.01450756 0.01060072
-0.02392884 0.01212942 0.007696576
-0.02598762 0.008641154 0.004044615
-0.02657662 0.004798986 0.000292249
-0.02596065 0.0009532645 -0.003269628
-0.02412729 -0.00266844 -0.006422363
-0.02117641 -0.005804602 -0.008933067
-0.01787139 -0.008446369 -0.01091614
-0.01421629 -0.01054365 -0.01232457
-0.01044937 -0.01218636 -0.01328227
-0.006666722 -0.01352232 -0.01394542
-0.002778126 -0.01451641 -0.01426608
0.001247492 -0.01530214 -0.01436634
0.005463032 -0.01565121 -0.01402035
0.009990459 -0.01578927 -0.01342331
0.01465699 -0.01527139 -0.01217946
0.01914796 -0.01392447 -0.01017465
0.02241773 -0.01136344 -0.007210515
0.0245571 -0.008165497 -0.003821969
0.02482868 -0.004483365 -0.0002730265
0.02456657 -0.0009020753 0.003094055
0.02300841 0.00254469 0.006124526
0.02064994 0.005660295 0.00871098
0.01749498 0.008268476 0.01068625
0.014145 0.01049077 0.01226276
0.01053458 0.01228573 0.01339059
0.006770425 0.01373268 0.01416235
-0.0295153 0.05209596 -0.07024325
0.006238837 0.01154358 0.01643538
0.002220945 0.01214975 0.01725959
-0.001979936 0.01243744 0.01763026
-0.006449874 0.01257629 0.01778733
-0.01117957 0.01229149 0.01734094
-0.01615529 0.01156354 0.01626352
-0.02097218 0.0101388 0.01419886
-0.0248419 0.007876866 0.01095474
-0.02675445 0.004900333 0.006714128
-0.02742361 0.001777757 0.002277397
-0.02685148 -0.001306489 -0.002093844
-0.02488785 -0.004140291 -0.006097272
-0.0220758 -0.006596051 -0.009556718
-0.01841082 -0.008509003 -0.01223831
-0.01457474 -0.01003148 -0.01436432
-0.01058535 -0.0111833 -0.01596301
-0.006482832 -0.01199505 -0.01707817
-0.002287377 -0.0125132 -0.01777589
0.002044445 -0.01284268 -0.0182047
0.006568342 -0.01280727 -0.01811401
0.01136462 -0.01249496 -0.01762796
0.01625507 -0.01163495 -0.01636397
0.02067908 -0.0099971 -0.01400042
0.0239148 -0.00758291 -0.01054592
0.02551547 -0.00467341 -0.0064032
0.02618265 -0.001697317 -0.00217434
0.02525804 0.001228955 0.001969583
0.02340948 0.003894355 0.005735092
0.02067479 0.006177451 0.008950226
0.01738124 0.008033153 0.0115539
0.01379552 0.009495158 0.01359634
0.01007047 0.01063934 0.01518657
-0.02917576 0.04363896 -0.0655892
0.009701705 0.009605374 0.01679175
0.005730448 0.01008437 0.01818594
0.001588639 0.01032206 0.01914915
-0.002734574 0.01026031 0.01957374
-0.00731642 0.0100418 0.01973679
-0.01222395 0.009525701 0.01938279
-0.01723698 0.008515857 0.01811649
-0.0217764 0.006872866 0.01560423
-0.02531893 0.004685979 0.01194789
-0.02704045 0.002116539 0.007346887
-0.02748533 -0.0004785806 0.002538189
-0.02653272 -0.002927963 -0.002171986
-0.02470261 -0.00513795 -0.006543137
-0.02155715 -0.006885268 -0.01021145
-0.01785049 -0.008195881 -0.01313134
-0.01393891 -0.009155896 -0.01541967
-0.009871764 -0.009773746 -0.0170861
-0.005810937 -0.01022602 -0.01844139
-0.001594562 -0.01036057 -0.01922056
0.002766425 -0.01037986 -0.01980178
0.007318106 -0.0100441 -0.01974131
0.01207623 -0.00941059 -0.01914856
0.01703615 -0.00841663 -0.01790541
0.02145512 -0.006771475 -0.01537402
0.0242377 -0.004485879 -0.01143768
0.02617709 -0.002048962 -0.007112309
0.02652091 0.000461787 -0.002449133
0.02556274 0.002820924 0.002092585
0.02350364 0.004888579 0.00622556
0.02071388 0.006615937 0.009811994
0.01725978 0.007924665 0.01269679
0.01353334 0.008889485 0.01497101
-0.02838632 0.03516461 -0.06121031
0.01272678 0.007888179 0.01567351
0.008902928 0.008499008 0.01737315
0.004906967 0.008822795 0.01847304
0.0008393303 0.009083536 0.01944461
-0.003429789 0.008999728 0.01969578
-0.007927813 0.008760601 0.01963614
-0.01266751 0.008233491 0.01898175
-0.01734306 0.00724718 0.01733362
-0.02151187 0.005764209 0.01456648
-0.02485681 0.00387485 0.01084237
-0.02684946 0.001681827 0.006328743
-0.02721784 -0.0006018914 0.001456033
-0.02619002 -0.002764538 -0.003297467
-0.02395999 -0.004658638 -0.007595066
-0.02073732 -0.006167192 -0.01116404
-0.01713044 -0.007348144 -0.01406749
-0.01338418 -0.008295638 -0.01648312
-0.009372901 -0.008947663 -0.01829025
-0.005206004 -0.009360446 -0.01959876
-0.000876585 -0.009486694 -0.02030763
0.003603637 -0.009455893 -0.02069408
0.008339223 -0.009215217 -0.02065512
0.01319467 -0.008576125 -0.01977167
0.01808785 -0.00755842 -0.01807804
0.02226446 -0.005965864 -0.01507608
0.02521819 -0.00393118 -0.011
0.02668939 -0.001671795 -0.006291021
0.02635826 0.000582885 -0.001410048
0.02508856 0.002648275 0.003158793
0.0228981 0.004452173 0.007258464
0.01991844 0.005923644 0.01072317
0.01643026 0.007047795 0.01349251
-0.02835177 0.02610567 -0.0574341
0.01611354 0.007918047 0.01398835
0.01232936 0.008369746 0.01628076
0.008389285 0.008566054 0.01800634
0.004311768 0.008481776 0.01909852
0.0001852904 0.008283028 0.01992998
-0.004070519 0.007807175 0.02013382
-0.008460859 0.007123234 0.01987827
-0.01305388 0.006210105 0.019134
-0.01737618 0.004865335 0.01726206
-0.02065682 0.003101852 0.01404872
-0.0231571 0.001187768 0.010224
-0.02450793 -0.0007887837 0.005883332
-0.02470843 -0.002693979 0.001349345
-0.02327949 -0.004320977 -0.003030978
-0.0210537 -0.005646789 -0.006937671
-0.01853005 -0.006767998 -0.01044523
-0.01543133 -0.007582812 -0.01339611
-0.01192324 -0.008094054 -0.01574448
-0.0082008 -0.008373586 -0.01760177
-0.004298205 -0.008455086 -0.01903841
-0.0001872517 -0.008370833 -0.02014126
0.004188534 -0.008033505 -0.02071751
0.008923022 -0.007512333 -0.02096407
0.01378464 -0.006557753 -0.02020512
0.01859875 -0.005207654 -0.01847659
0.02279 -0.003422176 -0.0154995
0.02591336 -0.001329144 -0.01144091
0.02788739 0.0008975528 -0.006694589
0.02757118 0.003006112 -0.001505677
0.02542818 0.004719798 0.003310736
0.02273985 0.006099032 0.007493295
0.01962167 0.007166704 0.01106058
-0.02601862 0.01718124 -0.05375832
0.01782583 0.007477663 0.01069161
0.01454253 0.008310135 0.01336666
0.01107728 0.008920914 0.01562706
0.007315677 0.009212269 0.01729964
0.003400624 0.009286314 0.01855875
-0.0007026307 0.00921081 0.01955661
-0.005009683 0.008750536 0.01980323
-0.009553175 0.008080201 0.01967499
-0.01412055 0.006983921 0.01865826
-0.01807912 0.005351264 0.01634264
-0.02151848 0.003437962 0.01329082
-0.02368083 0.001267727 0.009339061
-0.02400938 -0.0009099916 0.004854713
-0.0240379 -0.00296922 0.0005348139
-0.02257681 -0.004747136 -0.003613696
-0.0205176 -0.006267047 -0.007388532
-0.01774239 -0.007442667 -0.01064157
-0.01451926 -0.008296842 -0.01334528
-0.01105489 -0.008902883 -0.01559549
-0.007326841 -0.009226342 -0.01732608
-0.003403021 -0.009292866 -0.01857186
0.0006963685 -0.009128739 -0.01938235
0.004991146 -0.008718159 -0.01972995
0.009474235 -0.008013437 -0.01951242
0.01412366 -0.006985462 -0.0186624
0.01846199 -0.005464593 -0.01668873
0.02180404 -0.003483582 -0.0134672
0.0247072 -0.00132267 -0.009743836
0.02563341 0.0009715445 -0.005183082
0.02498899 0.003086701 -0.000555981
0.0228639 0.004807498 0.003659636
0.02059373 0.006290302 0.007415947
-0.02598801 0.008479949 -0.04904778
0.01918624 0.004239615 0.008545566
0.01660416 0.005957738 0.0113485
0.01348406 0.007370064 0.01358895
0.01014833 0.008576863 0.01546067
0.006507931 0.009502057 0.01682662
0.002635406 0.0101384 0.01767884
-0.001432786 0.01063596 0.01827891
-0.005690398 0.01070933 0.01813423
-0.01014644 0.01053714 0.0175528
-0.01456104 0.009871691 0.01612205
-0.01841374 0.00856797 0.0136247
-0.02120042 0.006690489 0.01020432
-0.02263297 0.004448868 0.006241322
-0.02302696 0.002130022 0.002211135
-0.0227167 -0.0001440551 -0.001696829
-0.02144132 -0.002313213 -0.00536206
-0.01933744 -0.004273029 -0.008612908
-0.01658477 -0.005950783 -0.01133524
-0.01356835 -0.007416139 -0.01367391
-0.01017027 -0.008595396 -0.0154941
-0.006529601 -0.009533707 -0.01688265
-0.002656873 -0.010221 -0.01782287
0.001440136 -0.01069043 -0.01837252
0.005821126 -0.01095535 -0.01855082
0.01029611 -0.01069257 -0.01781171
0.01485215 -0.01006905 -0.01644436
0.01874545 -0.00872232 -0.01387014
0.02144778 -0.006768547 -0.01032337
0.02281568 -0.004484776 -0.006291699
0.02324083 -0.002149807 -0.002231676
0.02233679 0.000141643 0.001668449
0.02125007 0.002292586 0.005314235
-0.02664465 0.0002181577 -0.04393707
0.020213 0.002023141 0.005867586
0.01807009 0.004003618 0.008793831
0.01541257 0.005727501 0.01123914
0.01251742 0.007255421 0.01333714
0.00925925 0.008511703 0.01494938
0.005769771 0.009550348 0.01618008
0.002022624 0.0102722 0.01686555
-0.001911517 0.01079515 0.01720545
-0.006004866 0.01094005 0.01691378
-0.01019393 0.01074255 0.01605626
-0.01441908 0.01017131 0.01458995
-0.01793585 0.008857844 0.01201481
-0.02025092 0.006928302 0.00859813
-0.02140396 0.004704814 0.004855562
-0.02173937 0.002426408 0.001129281
-0.0210416 0.0001630146 -0.002439987
-0.01992716 -0.001994532 -0.005784612
-0.01785905 -0.003956861 -0.008691125
-0.01521354 -0.005653538 -0.01109401
-0.01254243 -0.007269917 -0.0133638
-0.009356428 -0.008601041 -0.01510628
-0.005911369 -0.009784723 -0.01657715
-0.002098802 -0.01065911 -0.01750081
0.001996983 -0.01127786 -0.0179748
0.006406574 -0.01167191 -0.01804526
0.0109199 -0.0115076 -0.01719974
0.01534471 -0.01082426 -0.01552657
0.01909924 -0.009432401 -0.01279413
0.02105159 -0.007202224 -0.008938063
0.02214645 -0.004868022 -0.005024005
0.02229004 -0.002487872 -0.001157891
0.02127781 -0.0001648468 0.002467383
-0.0273013 -0.008043634 -0.03882636
0.01962216 -0.003262792 0.004753064
0.01821245 -0.0008166097 0.007589454
0.01614365 0.001490015 0.009908229
0.0139576 0.003659739 0.01197388
0.01133374 0.005651748 0.01357354
0.008454658 0.007499942 0.01484377
0.005329736 0.009267205 0.01587943
0.001819294 0.01071618 0.0162723
-0.001949422 0.01197567 0.01626864
-0.006005164 0.01301533 0.01581105
-0.01018137 0.01353809 0.0145528
-0.01418057 0.01340231 0.01243355
-0.01751862 0.01244176 0.009447349
-0.01982351 0.0107252 0.005872004
-0.02115528 0.008552378 0.002109352
-0.02090394 0.005915427 -0.00155849
-0.02049622 0.003408128 -0.004964791
-0.01890026 0.00084745 -0.007876083
